image,label,prediction,confidence
00_2015-12-14_162811_DSC_4147_34.thumb.jpg,other,other,0.97277
00_2015-12-14_162811_DSC_4147_35.thumb.jpg,other,other,0.88344
00_2015-12-14_162811_DSC_4147_36.thumb.jpg,other,other,0.80073
00_2015-12-14_162811_DSC_4147_37.thumb.jpg,other,other,0.90195
00_2015-12-14_162811_DSC_4147_38.thumb.jpg,other,other,0.99009
00_2015-12-14_162811_DSC_4147_39.thumb.jpg,other,other,0.98451
00_2015-12-14_162811_DSC_4147_40.thumb.jpg,other,other,0.95311
00_2015-12-14_162811_DSC_4147_41.thumb.jpg,other,other,0.93191
00_2015-12-14_162811_DSC_4147_42.thumb.jpg,other,other,0.98014
00_2015-12-14_162811_DSC_4147_43.thumb.jpg,other,other,0.88593
00_2015-12-14_162811_DSC_4147_44.thumb.jpg,other,other,0.90424
00_2015-12-14_162811_DSC_4147_45.thumb.jpg,other,other,0.88685
00_2015-12-14_162811_DSC_4147_46.thumb.jpg,other,other,0.96831
00_2015-12-14_162811_DSC_4147_47.thumb.jpg,other,other,0.86954
00_2015-12-14_162811_DSC_4147_48.thumb.jpg,other,other,0.81898
00_2015-12-14_162811_DSC_4147_49.thumb.jpg,other,other,0.97671
00_2015-12-14_162811_DSC_4147_50.thumb.jpg,other,other,0.99085
00_2015-12-14_162811_DSC_4147_51.thumb.jpg,other,other,0.95203
00_2015-12-14_162811_DSC_4147_52.thumb.jpg,other,other,0.92933
00_2015-12-14_162811_DSC_4147_53.thumb.jpg,other,other,0.98688
00_2015-12-14_162811_DSC_4147_54.thumb.jpg,other,other,0.99723
00_2015-12-14_162811_DSC_4147_55.thumb.jpg,other,other,0.96563
00_2015-12-14_162811_DSC_4147_56.thumb.jpg,other,other,0.94302
00_2015-12-14_162811_DSC_4147_57.thumb.jpg,other,other,0.93998
00_2015-12-14_162811_DSC_4147_58.thumb.jpg,other,other,0.88634
00_2015-12-14_162811_DSC_4147_59.thumb.jpg,other,other,0.82820
00_2015-12-14_162811_DSC_4147_60.thumb.jpg,other,other,0.91244
00_2015-12-14_162811_DSC_4147_61.thumb.jpg,other,other,0.97426
00_2015-12-14_162811_DSC_4147_62.thumb.jpg,other,other,0.83293
00_2015-12-14_162811_DSC_4147_63.thumb.jpg,other,other,0.98137
00_2015-12-14_162811_DSC_4147_64.thumb.jpg,other,other,0.96273
00_2015-12-14_162811_DSC_4147_65.thumb.jpg,other,other,0.93505
00_2015-12-14_162811_DSC_4147_66.thumb.jpg,other,other,0.78432
00_2015-12-14_162811_DSC_4147_67.thumb.jpg,other,other,0.94925
00_2015-12-14_162811_DSC_4147_68.thumb.jpg,other,other,0.98411
00_2015-12-14_162811_DSC_4147_69.thumb.jpg,other,other,0.99520
00_2015-12-14_162811_DSC_4147_70.thumb.jpg,other,other,0.96584
00_2015-12-14_162811_DSC_4147_71.thumb.jpg,other,other,0.97579
00_2015-12-14_162811_DSC_4147_72.thumb.jpg,other,other,0.62046
00_2015-12-14_162811_DSC_4147_73.thumb.jpg,other,other,0.99430
00_2015-12-14_162811_DSC_4147_74.thumb.jpg,other,other,0.99057
00_2015-12-14_162811_DSC_4147_75.thumb.jpg,other,other,0.87807
00_2015-12-14_162811_DSC_4147_76.thumb.jpg,other,other,0.94869
00_2015-12-14_162811_DSC_4147_77.thumb.jpg,other,other,0.97384
00_2015-12-14_162811_DSC_4147_78.thumb.jpg,other,other,0.99207
00_2015-12-14_162811_DSC_4147_79.thumb.jpg,other,other,0.99718
00_2015-12-14_162811_DSC_4147_80.thumb.jpg,other,other,0.98727
00_2015-12-14_162811_DSC_4147_81.thumb.jpg,other,other,0.95641
00_2015-12-14_162811_DSC_4147_82.thumb.jpg,other,other,0.97868
00_2015-12-14_162811_DSC_4147_83.thumb.jpg,other,other,0.84178
00_2015-12-14_162811_DSC_4147_84.thumb.jpg,other,other,0.94172
00_2015-12-14_162811_DSC_4147_86.thumb.jpg,other,other,0.92269
00_2015-12-14_162811_DSC_4147_87.thumb.jpg,other,other,0.99049
00_2015-12-14_162811_DSC_4147_88.thumb.jpg,other,other,0.84557
00_2015-12-14_162811_DSC_4147_89.thumb.jpg,other,other,0.99939
00_2015-12-14_162811_DSC_4147_90.thumb.jpg,other,other,0.99757
00_2015-12-14_162811_DSC_4147_91.thumb.jpg,other,other,0.99182
00_2015-12-14_162811_DSC_4147_92.thumb.jpg,other,other,0.70770
00_2015-12-14_162811_DSC_4147_93.thumb.jpg,other,other,0.86880
00_2015-12-14_162811_DSC_4147_94.thumb.jpg,other,other,0.93290
00_2015-12-14_162811_DSC_4147_95.thumb.jpg,other,other,0.98632
00_2015-12-14_162811_DSC_4147_96.thumb.jpg,other,other,0.96953
00_2015-12-14_162811_DSC_4147_97.thumb.jpg,other,other,0.98363
00_2015-12-14_162811_DSC_4147_98.thumb.jpg,other,other,0.98481
00_2015-12-14_162811_DSC_4147_99.thumb.jpg,other,other,0.99670
00_2015-12-14_164504_DSC_4209_00.thumb.jpg,other,other,0.98939
00_2015-12-14_164504_DSC_4209_01.thumb.jpg,other,transients,0.50850
00_2015-12-14_164504_DSC_4209_02.thumb.jpg,other,other,0.96348
00_2015-12-14_164504_DSC_4209_03.thumb.jpg,other,other,0.95488
00_2015-12-14_164504_DSC_4209_04.thumb.jpg,other,other,0.97623
00_2015-12-14_164504_DSC_4209_05.thumb.jpg,other,other,0.93782
00_2015-12-14_164504_DSC_4209_06.thumb.jpg,other,other,0.95288
00_2015-12-14_164504_DSC_4209_07.thumb.jpg,other,other,0.90373
00_2015-12-14_164504_DSC_4209_08.thumb.jpg,other,other,0.95800
00_2015-12-14_164504_DSC_4209_09.thumb.jpg,other,other,0.99922
00_2015-12-14_164504_DSC_4209_10.thumb.jpg,other,other,0.99277
00_2015-12-14_164504_DSC_4209_11.thumb.jpg,other,other,0.96879
00_2015-12-14_164504_DSC_4209_12.thumb.jpg,other,other,0.95523
00_2015-12-14_164504_DSC_4209_13.thumb.jpg,other,other,0.69123
00_2015-12-14_164504_DSC_4209_14.thumb.jpg,other,other,0.98182
00_2015-12-14_164504_DSC_4209_15.thumb.jpg,other,other,0.93249
00_2015-12-14_164504_DSC_4209_16.thumb.jpg,other,other,0.84669
00_2015-12-14_164504_DSC_4209_17.thumb.jpg,other,other,0.94530
00_2015-12-14_164504_DSC_4209_18.thumb.jpg,other,other,0.98072
00_2015-12-14_164504_DSC_4209_19.thumb.jpg,other,other,0.99933
00_2015-12-14_164504_DSC_4209_20.thumb.jpg,other,other,0.98195
00_2015-12-14_164504_DSC_4209_21.thumb.jpg,other,other,0.95567
00_2015-12-14_164504_DSC_4209_22.thumb.jpg,other,other,0.78470
00_2015-12-14_164504_DSC_4209_23.thumb.jpg,other,other,0.91153
00_2015-12-14_164504_DSC_4209_25.thumb.jpg,other,other,0.84682
00_2015-12-14_164504_DSC_4209_26.thumb.jpg,other,other,0.92373
00_2015-12-14_164504_DSC_4209_27.thumb.jpg,other,other,0.94644
00_2015-12-14_164504_DSC_4209_28.thumb.jpg,other,other,0.98694
00_2015-12-14_164504_DSC_4209_29.thumb.jpg,other,other,0.98748
00_2015-12-14_164504_DSC_4209_30.thumb.jpg,other,other,0.93649
00_2015-12-14_164504_DSC_4209_31.thumb.jpg,other,other,0.68847
00_2015-12-14_164504_DSC_4209_32.thumb.jpg,other,other,0.89255
00_2015-12-14_164504_DSC_4209_33.thumb.jpg,other,other,0.94633
00_2015-12-14_164504_DSC_4209_35.thumb.jpg,other,other,0.82155
00_2015-12-14_164504_DSC_4209_36.thumb.jpg,other,other,0.86438
00_2015-12-14_164504_DSC_4209_37.thumb.jpg,other,other,0.97355
00_2015-12-14_164504_DSC_4209_38.thumb.jpg,other,other,0.95779
00_2015-12-14_164504_DSC_4209_39.thumb.jpg,other,other,0.96922
00_2015-12-14_164504_DSC_4209_40.thumb.jpg,other,other,0.88677
00_2015-12-14_164504_DSC_4209_41.thumb.jpg,other,other,0.92015
00_2015-12-14_164504_DSC_4209_42.thumb.jpg,other,other,0.92729
00_2015-12-14_164504_DSC_4209_43.thumb.jpg,other,other,0.79533
00_2015-12-14_164504_DSC_4209_44.thumb.jpg,other,other,0.89041
00_2015-12-14_164504_DSC_4209_45.thumb.jpg,other,other,0.88090
00_2015-12-14_164504_DSC_4209_46.thumb.jpg,other,other,0.83772
00_2015-12-14_164504_DSC_4209_47.thumb.jpg,other,other,0.84836
00_2015-12-14_164504_DSC_4209_48.thumb.jpg,other,other,0.94776
00_2015-12-14_164504_DSC_4209_49.thumb.jpg,other,other,0.99430
00_2015-12-14_164504_DSC_4209_50.thumb.jpg,other,other,0.98498
00_2015-12-14_164504_DSC_4209_51.thumb.jpg,other,other,0.92306
00_2015-12-14_164504_DSC_4209_52.thumb.jpg,other,other,0.86770
00_2015-12-14_164504_DSC_4209_53.thumb.jpg,other,other,0.84840
00_2015-12-14_164504_DSC_4209_54.thumb.jpg,other,other,0.95145
00_2015-12-14_164504_DSC_4209_56.thumb.jpg,other,other,0.87733
00_2015-12-14_164504_DSC_4209_57.thumb.jpg,other,other,0.88290
00_2015-12-14_164504_DSC_4209_58.thumb.jpg,other,other,0.81881
00_2015-12-14_164504_DSC_4209_59.thumb.jpg,other,other,0.67227
00_2015-12-14_164504_DSC_4209_60.thumb.jpg,other,other,0.99081
00_2015-12-14_164504_DSC_4209_61.thumb.jpg,other,other,0.93955
00_2015-12-14_164504_DSC_4209_62.thumb.jpg,other,other,0.94842
00_2015-12-14_164504_DSC_4209_63.thumb.jpg,other,other,0.93749
00_2015-12-14_164504_DSC_4209_64.thumb.jpg,other,other,0.98335
00_2015-12-14_164504_DSC_4209_65.thumb.jpg,other,other,0.93729
00_2015-12-14_164504_DSC_4209_66.thumb.jpg,other,other,0.80728
00_2015-12-14_164504_DSC_4209_67.thumb.jpg,other,other,0.91815
00_2015-12-14_164504_DSC_4209_68.thumb.jpg,other,other,0.79208
00_2015-12-14_164504_DSC_4209_69.thumb.jpg,other,other,0.98129
00_2015-12-14_164504_DSC_4209_70.thumb.jpg,other,other,0.72906
00_2015-12-14_164504_DSC_4209_71.thumb.jpg,other,other,0.87151
00_2015-12-14_164504_DSC_4209_72.thumb.jpg,other,other,0.93356
00_2015-12-14_164504_DSC_4209_73.thumb.jpg,other,other,0.95576
00_2015-12-14_164504_DSC_4209_74.thumb.jpg,other,other,0.71067
00_2015-12-14_164504_DSC_4209_75.thumb.jpg,other,other,0.64934
00_2015-12-14_164504_DSC_4209_76.thumb.jpg,other,other,0.96973
00_2015-12-14_164504_DSC_4209_77.thumb.jpg,other,other,0.90870
00_2015-12-14_164504_DSC_4209_80.thumb.jpg,other,other,0.99825
00_2015-12-14_164504_DSC_4209_81.thumb.jpg,other,other,0.97154
00_2015-12-14_164504_DSC_4209_82.thumb.jpg,other,other,0.86352
00_2015-12-14_164504_DSC_4209_83.thumb.jpg,other,other,0.94203
00_2015-12-14_164504_DSC_4209_84.thumb.jpg,other,other,0.93824
00_2015-12-14_164504_DSC_4209_85.thumb.jpg,other,other,0.58002
00_2015-12-14_164504_DSC_4209_86.thumb.jpg,other,other,0.67463
00_2015-12-14_164504_DSC_4209_87.thumb.jpg,other,other,0.98204
00_2015-12-14_164504_DSC_4209_88.thumb.jpg,other,other,0.79482
00_2015-12-14_164504_DSC_4209_89.thumb.jpg,other,other,0.99399
00_2015-12-14_164504_DSC_4209_90.thumb.jpg,other,other,0.98013
00_2015-12-14_164504_DSC_4209_91.thumb.jpg,other,other,0.91299
00_2015-12-14_164504_DSC_4209_92.thumb.jpg,other,other,0.91875
00_2015-12-14_164504_DSC_4209_93.thumb.jpg,other,other,0.92277
00_2015-12-14_164504_DSC_4209_94.thumb.jpg,other,other,0.91647
00_2015-12-14_164504_DSC_4209_95.thumb.jpg,other,other,0.86848
00_2015-12-14_164504_DSC_4209_96.thumb.jpg,other,other,0.90331
00_2015-12-14_164504_DSC_4209_97.thumb.jpg,other,other,0.93295
00_2015-12-14_164504_DSC_4209_98.thumb.jpg,other,other,0.87655
00_2015-12-14_164504_DSC_4209_99.thumb.jpg,other,other,0.99867
00_2015-12-14_164734_DSC_4219_00.thumb.jpg,other,other,0.99490
00_2015-12-14_164734_DSC_4219_01.thumb.jpg,other,other,0.97616
00_2015-12-14_164734_DSC_4219_02.thumb.jpg,other,other,0.94274
00_2015-12-14_164734_DSC_4219_03.thumb.jpg,other,other,0.98519
00_2015-12-14_164734_DSC_4219_04.thumb.jpg,other,other,0.97822
00_2015-12-14_164734_DSC_4219_05.thumb.jpg,other,other,0.98573
00_2015-12-14_164734_DSC_4219_06.thumb.jpg,other,other,0.97958
00_2015-12-14_164734_DSC_4219_07.thumb.jpg,other,other,0.88889
00_2015-12-14_164734_DSC_4219_08.thumb.jpg,other,other,0.97379
00_2015-12-14_164734_DSC_4219_09.thumb.jpg,other,other,0.99838
00_2015-12-14_164734_DSC_4219_10.thumb.jpg,other,other,0.99600
00_2015-12-14_164734_DSC_4219_11.thumb.jpg,other,other,0.97486
00_2015-12-14_164734_DSC_4219_12.thumb.jpg,other,other,0.98071
00_2015-12-14_164734_DSC_4219_13.thumb.jpg,other,other,0.93176
00_2015-12-14_164734_DSC_4219_14.thumb.jpg,other,other,0.97084
00_2015-12-14_164734_DSC_4219_15.thumb.jpg,other,other,0.97627
00_2015-12-14_164734_DSC_4219_16.thumb.jpg,other,other,0.90456
00_2015-12-14_164734_DSC_4219_17.thumb.jpg,other,other,0.88525
00_2015-12-14_164734_DSC_4219_18.thumb.jpg,other,other,0.93183
00_2015-12-14_164734_DSC_4219_19.thumb.jpg,other,other,0.99347
00_2015-12-14_164734_DSC_4219_20.thumb.jpg,other,other,0.97020
00_2015-12-14_164734_DSC_4219_21.thumb.jpg,other,other,0.94201
00_2015-12-14_164734_DSC_4219_22.thumb.jpg,other,other,0.95553
00_2015-12-14_164734_DSC_4219_23.thumb.jpg,other,other,0.97272
00_2015-12-14_164734_DSC_4219_24.thumb.jpg,other,other,0.93318
00_2015-12-14_164734_DSC_4219_25.thumb.jpg,other,other,0.84651
00_2015-12-14_164734_DSC_4219_26.thumb.jpg,other,other,0.97445
00_2015-12-14_164734_DSC_4219_27.thumb.jpg,other,other,0.95943
00_2015-12-14_164734_DSC_4219_28.thumb.jpg,other,other,0.97728
00_2015-12-14_164734_DSC_4219_29.thumb.jpg,other,other,0.99589
00_2015-12-14_164734_DSC_4219_30.thumb.jpg,other,other,0.93402
00_2015-12-14_164734_DSC_4219_31.thumb.jpg,other,other,0.94341
00_2015-12-14_164734_DSC_4219_32.thumb.jpg,other,other,0.96186
00_2015-12-14_164734_DSC_4219_33.thumb.jpg,other,other,0.89087
00_2015-12-14_164734_DSC_4219_34.thumb.jpg,other,transients,0.66058
00_2015-12-14_164734_DSC_4219_35.thumb.jpg,other,other,0.76377
00_2015-12-14_164734_DSC_4219_36.thumb.jpg,other,other,0.97806
00_2015-12-14_164734_DSC_4219_37.thumb.jpg,other,other,0.98387
00_2015-12-14_164734_DSC_4219_38.thumb.jpg,other,other,0.93794
00_2015-12-14_164734_DSC_4219_39.thumb.jpg,other,other,0.94660
00_2015-12-14_164734_DSC_4219_40.thumb.jpg,other,other,0.97600
00_2015-12-14_164734_DSC_4219_41.thumb.jpg,other,other,0.94219
00_2015-12-14_164734_DSC_4219_42.thumb.jpg,other,other,0.86661
00_2015-12-14_164734_DSC_4219_43.thumb.jpg,other,other,0.82527
00_2015-12-14_164734_DSC_4219_44.thumb.jpg,other,other,0.64255
00_2015-12-14_164734_DSC_4219_45.thumb.jpg,other,other,0.84058
00_2015-12-14_164734_DSC_4219_46.thumb.jpg,other,other,0.88724
00_2015-12-14_164734_DSC_4219_47.thumb.jpg,other,other,0.94705
00_2015-12-14_164734_DSC_4219_48.thumb.jpg,other,other,0.91437
00_2015-12-14_164734_DSC_4219_49.thumb.jpg,other,other,0.99469
00_2015-12-14_164734_DSC_4219_50.thumb.jpg,other,other,0.97546
00_2015-12-14_164734_DSC_4219_51.thumb.jpg,other,other,0.95222
00_2015-12-14_164734_DSC_4219_52.thumb.jpg,other,other,0.89267
00_2015-12-14_164734_DSC_4219_55.thumb.jpg,other,other,0.94461
00_2015-12-14_164734_DSC_4219_56.thumb.jpg,other,other,0.75835
00_2015-12-14_164734_DSC_4219_57.thumb.jpg,other,other,0.92309
00_2015-12-14_164734_DSC_4219_58.thumb.jpg,other,other,0.96628
00_2015-12-14_164734_DSC_4219_59.thumb.jpg,other,other,0.97862
00_2015-12-14_164734_DSC_4219_60.thumb.jpg,other,other,0.98880
00_2015-12-14_164734_DSC_4219_61.thumb.jpg,other,other,0.91403
00_2015-12-14_164734_DSC_4219_62.thumb.jpg,other,other,0.91548
00_2015-12-14_164734_DSC_4219_63.thumb.jpg,other,other,0.92639
00_2015-12-14_164734_DSC_4219_64.thumb.jpg,other,other,0.89944
00_2015-12-14_164734_DSC_4219_65.thumb.jpg,other,other,0.80679
00_2015-12-14_164734_DSC_4219_66.thumb.jpg,other,other,0.93770
00_2015-12-14_164734_DSC_4219_67.thumb.jpg,other,other,0.90508
00_2015-12-14_164734_DSC_4219_68.thumb.jpg,other,other,0.86391
00_2015-12-14_164734_DSC_4219_69.thumb.jpg,other,other,0.94554
00_2015-12-14_164734_DSC_4219_70.thumb.jpg,other,other,0.99704
00_2015-12-14_164734_DSC_4219_71.thumb.jpg,other,other,0.98218
00_2015-12-14_164734_DSC_4219_72.thumb.jpg,other,other,0.97314
00_2015-12-14_164734_DSC_4219_73.thumb.jpg,other,other,0.89634
00_2015-12-14_164734_DSC_4219_74.thumb.jpg,other,other,0.93647
00_2015-12-14_164734_DSC_4219_75.thumb.jpg,other,other,0.76472
00_2015-12-14_164734_DSC_4219_76.thumb.jpg,other,other,0.87381
00_2015-12-14_164734_DSC_4219_77.thumb.jpg,other,other,0.97159
00_2015-12-14_164734_DSC_4219_78.thumb.jpg,other,other,0.69395
00_2015-12-14_164734_DSC_4219_79.thumb.jpg,other,other,0.95643
00_2015-12-14_164734_DSC_4219_80.thumb.jpg,other,other,0.99053
00_2015-12-14_164734_DSC_4219_81.thumb.jpg,other,other,0.84668
00_2015-12-14_164734_DSC_4219_82.thumb.jpg,other,other,0.94397
00_2015-12-14_164734_DSC_4219_83.thumb.jpg,other,other,0.96285
00_2015-12-14_164734_DSC_4219_84.thumb.jpg,other,other,0.95703
00_2015-12-14_164734_DSC_4219_85.thumb.jpg,other,other,0.58151
00_2015-12-14_164734_DSC_4219_86.thumb.jpg,other,other,0.83392
00_2015-12-14_164734_DSC_4219_87.thumb.jpg,other,other,0.98462
00_2015-12-14_164734_DSC_4219_88.thumb.jpg,other,other,0.77658
00_2015-12-14_164734_DSC_4219_89.thumb.jpg,other,other,0.99298
00_2015-12-14_164734_DSC_4219_90.thumb.jpg,other,other,0.99282
00_2015-12-14_164734_DSC_4219_91.thumb.jpg,other,other,0.87907
00_2015-12-14_164734_DSC_4219_92.thumb.jpg,other,other,0.98923
00_2015-12-14_164734_DSC_4219_93.thumb.jpg,other,other,0.67665
00_2015-12-14_164734_DSC_4219_94.thumb.jpg,other,other,0.89691
00_2015-12-14_164734_DSC_4219_95.thumb.jpg,other,other,0.77395
00_2015-12-14_164734_DSC_4219_96.thumb.jpg,other,other,0.91795
00_2015-12-14_164734_DSC_4219_97.thumb.jpg,other,other,0.91893
00_2015-12-14_164734_DSC_4219_98.thumb.jpg,other,other,0.97647
00_2015-12-14_164734_DSC_4219_99.thumb.jpg,other,other,0.99879
00_2015-12-14_165149_DSC_4236_00.thumb.jpg,other,other,0.99731
00_2015-12-14_165149_DSC_4236_01.thumb.jpg,other,other,0.96997
00_2015-12-14_165149_DSC_4236_02.thumb.jpg,other,other,0.93986
00_2015-12-14_165149_DSC_4236_03.thumb.jpg,other,other,0.91805
00_2015-12-14_165149_DSC_4236_04.thumb.jpg,other,other,0.93330
00_2015-12-14_165149_DSC_4236_05.thumb.jpg,other,other,0.96994
00_2015-12-14_165149_DSC_4236_06.thumb.jpg,other,other,0.94895
00_2015-12-14_165149_DSC_4236_07.thumb.jpg,other,transients,0.67926
00_2015-12-14_165149_DSC_4236_08.thumb.jpg,other,other,0.98002
00_2015-12-14_165149_DSC_4236_09.thumb.jpg,other,other,0.99759
00_2015-12-14_165149_DSC_4236_10.thumb.jpg,other,other,0.96059
00_2015-12-14_165149_DSC_4236_11.thumb.jpg,other,other,0.88155
00_2015-12-14_165149_DSC_4236_12.thumb.jpg,other,other,0.86982
00_2015-12-14_165149_DSC_4236_13.thumb.jpg,other,other,0.97581
00_2015-12-14_165149_DSC_4236_14.thumb.jpg,other,other,0.92663
00_2015-12-14_165149_DSC_4236_15.thumb.jpg,other,other,0.98675
00_2015-12-14_165149_DSC_4236_16.thumb.jpg,other,other,0.97420
00_2015-12-14_165149_DSC_4236_17.thumb.jpg,other,other,0.90391
00_2015-12-14_165149_DSC_4236_18.thumb.jpg,other,other,0.78534
00_2015-12-14_165149_DSC_4236_19.thumb.jpg,other,other,0.99905
00_2015-12-14_165149_DSC_4236_20.thumb.jpg,other,other,0.98731
00_2015-12-14_165149_DSC_4236_21.thumb.jpg,other,other,0.97214
00_2015-12-14_165149_DSC_4236_22.thumb.jpg,other,other,0.94881
00_2015-12-14_165149_DSC_4236_23.thumb.jpg,other,other,0.93606
00_2015-12-14_165149_DSC_4236_24.thumb.jpg,other,other,0.92353
00_2015-12-14_165149_DSC_4236_25.thumb.jpg,other,other,0.90312
00_2015-12-14_165149_DSC_4236_26.thumb.jpg,other,other,0.90375
00_2015-12-14_165149_DSC_4236_27.thumb.jpg,other,other,0.89479
00_2015-12-14_165149_DSC_4236_28.thumb.jpg,other,other,0.97576
00_2015-12-14_165149_DSC_4236_29.thumb.jpg,other,other,0.98510
00_2015-12-14_165149_DSC_4236_30.thumb.jpg,other,other,0.88388
00_2015-12-14_165149_DSC_4236_31.thumb.jpg,other,other,0.95484
00_2015-12-14_165149_DSC_4236_32.thumb.jpg,other,other,0.95770
00_2015-12-14_165149_DSC_4236_33.thumb.jpg,other,other,0.86167
00_2015-12-14_165149_DSC_4236_34.thumb.jpg,other,other,0.80463
00_2015-12-14_165149_DSC_4236_35.thumb.jpg,other,other,0.84569
00_2015-12-14_165149_DSC_4236_36.thumb.jpg,other,other,0.83347
00_2015-12-14_165149_DSC_4236_37.thumb.jpg,other,other,0.83981
00_2015-12-14_165149_DSC_4236_38.thumb.jpg,other,other,0.90636
00_2015-12-14_165149_DSC_4236_39.thumb.jpg,other,other,0.98683
00_2015-12-14_165149_DSC_4236_40.thumb.jpg,other,other,0.98949
00_2015-12-14_165149_DSC_4236_41.thumb.jpg,other,other,0.91570
00_2015-12-14_165149_DSC_4236_42.thumb.jpg,other,other,0.97538
00_2015-12-14_165149_DSC_4236_43.thumb.jpg,other,other,0.56963
00_2015-12-14_165149_DSC_4236_44.thumb.jpg,other,other,0.85291
00_2015-12-14_165149_DSC_4236_45.thumb.jpg,other,other,0.96086
00_2015-12-14_165149_DSC_4236_46.thumb.jpg,other,other,0.75061
00_2015-12-14_165149_DSC_4236_47.thumb.jpg,other,other,0.91218
00_2015-12-14_165149_DSC_4236_48.thumb.jpg,other,other,0.90533
00_2015-12-14_165149_DSC_4236_49.thumb.jpg,other,other,0.99581
00_2015-12-14_165149_DSC_4236_50.thumb.jpg,other,other,0.98922
00_2015-12-14_165149_DSC_4236_51.thumb.jpg,other,other,0.98523
00_2015-12-14_165149_DSC_4236_52.thumb.jpg,other,other,0.62042
00_2015-12-14_165149_DSC_4236_53.thumb.jpg,other,other,0.85748
00_2015-12-14_165149_DSC_4236_55.thumb.jpg,other,other,0.89365
00_2015-12-14_165149_DSC_4236_56.thumb.jpg,other,other,0.61673
00_2015-12-14_165149_DSC_4236_58.thumb.jpg,other,other,0.53265
00_2015-12-14_165149_DSC_4236_59.thumb.jpg,other,other,0.94947
00_2015-12-14_165149_DSC_4236_60.thumb.jpg,other,other,0.97087
00_2015-12-14_165149_DSC_4236_61.thumb.jpg,other,other,0.88693
00_2015-12-14_165149_DSC_4236_62.thumb.jpg,other,other,0.82099
00_2015-12-14_165149_DSC_4236_63.thumb.jpg,other,other,0.92830
00_2015-12-14_165149_DSC_4236_64.thumb.jpg,other,other,0.99630
00_2015-12-14_165149_DSC_4236_65.thumb.jpg,other,other,0.91691
00_2015-12-14_165149_DSC_4236_66.thumb.jpg,other,other,0.98086
00_2015-12-14_165149_DSC_4236_67.thumb.jpg,other,other,0.85517
00_2015-12-14_165149_DSC_4236_68.thumb.jpg,other,other,0.95585
00_2015-12-14_165149_DSC_4236_69.thumb.jpg,other,other,0.89730
00_2015-12-14_165149_DSC_4236_70.thumb.jpg,other,other,0.99087
00_2015-12-14_165149_DSC_4236_71.thumb.jpg,other,other,0.82985
00_2015-12-14_165149_DSC_4236_72.thumb.jpg,other,other,0.83454
00_2015-12-14_165149_DSC_4236_73.thumb.jpg,other,other,0.97636
00_2015-12-14_165149_DSC_4236_74.thumb.jpg,other,other,0.82936
00_2015-12-14_165149_DSC_4236_75.thumb.jpg,other,other,0.79558
00_2015-12-14_165149_DSC_4236_76.thumb.jpg,other,other,0.75617
00_2015-12-14_165149_DSC_4236_77.thumb.jpg,other,other,0.93811
00_2015-12-14_165149_DSC_4236_78.thumb.jpg,other,other,0.91232
00_2015-12-14_165149_DSC_4236_79.thumb.jpg,other,other,0.99042
00_2015-12-14_165149_DSC_4236_80.thumb.jpg,other,other,0.98857
00_2015-12-14_165149_DSC_4236_81.thumb.jpg,other,other,0.96305
00_2015-12-14_165149_DSC_4236_82.thumb.jpg,other,other,0.97855
00_2015-12-14_165149_DSC_4236_83.thumb.jpg,other,other,0.92412
00_2015-12-14_165149_DSC_4236_84.thumb.jpg,other,other,0.97101
00_2015-12-14_165149_DSC_4236_85.thumb.jpg,other,other,0.73726
00_2015-12-14_165149_DSC_4236_86.thumb.jpg,other,other,0.79983
00_2015-12-14_165149_DSC_4236_87.thumb.jpg,other,other,0.93537
00_2015-12-14_165149_DSC_4236_89.thumb.jpg,other,other,0.99728
00_2015-12-14_165149_DSC_4236_90.thumb.jpg,other,other,0.99293
00_2015-12-14_165149_DSC_4236_91.thumb.jpg,other,other,0.84536
00_2015-12-14_165149_DSC_4236_92.thumb.jpg,other,other,0.99393
00_2015-12-14_165149_DSC_4236_93.thumb.jpg,other,other,0.69308
00_2015-12-14_165149_DSC_4236_94.thumb.jpg,other,other,0.96536
00_2015-12-14_165149_DSC_4236_95.thumb.jpg,other,other,0.96326
00_2015-12-14_165149_DSC_4236_98.thumb.jpg,other,other,0.99288
00_2015-12-14_165149_DSC_4236_99.thumb.jpg,other,other,0.99823
00_2015-12-14_165204_DSC_4237_00.thumb.jpg,other,other,0.99664
00_2015-12-14_165204_DSC_4237_01.thumb.jpg,other,other,0.96691
00_2015-12-14_165204_DSC_4237_02.thumb.jpg,other,other,0.92983
00_2015-12-14_165204_DSC_4237_03.thumb.jpg,other,other,0.96444
00_2015-12-14_165204_DSC_4237_04.thumb.jpg,other,other,0.89460
00_2015-12-14_165204_DSC_4237_05.thumb.jpg,other,other,0.94533
00_2015-12-14_165204_DSC_4237_06.thumb.jpg,other,other,0.91258
00_2015-12-14_165204_DSC_4237_08.thumb.jpg,other,other,0.98183
00_2015-12-14_165204_DSC_4237_09.thumb.jpg,other,other,0.99882
00_2015-12-14_165204_DSC_4237_10.thumb.jpg,other,other,0.98907
00_2015-12-14_165204_DSC_4237_11.thumb.jpg,other,other,0.79661
00_2015-12-14_165204_DSC_4237_12.thumb.jpg,other,other,0.92150
00_2015-12-14_165204_DSC_4237_13.thumb.jpg,other,other,0.89897
00_2015-12-14_165204_DSC_4237_14.thumb.jpg,other,other,0.91222
00_2015-12-14_165204_DSC_4237_15.thumb.jpg,other,other,0.88262
